I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27
10.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.943028,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
20.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015596,0.001901,0.001308,-0.001379,-0.934209,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
30.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007843,0.001167,0.000803,-0.000846,-0.948296,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
50.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001833,0.000440,0.000303,-0.000319,-0.933151,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
60.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001126,0.000270,0.000186,-0.000196,-0.927250,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
70.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001587,0.000166,0.000114,-0.000120,-0.918316,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
80.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001936,0.000102,0.000070,-0.000074,-0.909951,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
90.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002044,0.000063,0.000043,-0.000045,-0.902345,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
100.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002015,0.000038,0.000026,-0.000028,-0.895504,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
110.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001912,0.000024,0.000016,-0.000017,-0.888790,0.000000,0.000000,0.000000,65535.000000,0.000000,0.000000,6.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000
